comment,sentiment_scores,sentiment,subjectivity,word_count
"The question of what 'creates' Consciousness is already philosophically faulty! It forces us to assume that Consciousness is 'created'. Consciousness/Mind is all that exists, ever! All that is ever perceived (what exists is perceived and vise versa) is Mind/Concepts/Memory. 
Consciousness/Mind is One! 
The quest for 'what created it' shows a neck-deep lack of understanding of science (quantum physics) and fair little insight. 
The entire notion of 'creation' is just as fallacious! Spending energy and mental masturbatory sweat on wondering where the water in a mirage goes when we approach it seems ... wasteful! 
Non-duality must be understood and lived to have the foggiest notion of Truth/Reality! 

A Soul is a unique Perspective, each and every moment of existence. Every Soul is a fragmentary 'mirror' of Consciousness that reflects the Mind/Concepts/Memory before it. Every Soul is a unique Perspective of the One Truth feeding One Consciousness. 
First Law of Soul Dynamics; ""For every Perspective, there is an equal and opposite Perspective!"" Thus the perfect balance of the Universe!
It is by us Souls that Consciousness/Mind becomes Self Aware! 
""God cannot know himself but by me!"" - Meister Eckhart

""The eye by which I see God is the same as the eye by which God sees me. My eye and God's eye are one and the same."" - Meister Eckhart","{'neg': 0.015, 'neu': 0.902, 'pos': 0.083, 'compound': 0.8994}",Positive,0.45059523809523805,217
Anil Seth is an NPC.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
Brilliant this deep conversation!,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6239}",Positive,0.7,4
"Just watch josha bach with lex freedman. 3 times. I’ve spent a few years on this and he pretty much just sums it up. It just takes a lot of patience because every sentence he says packs a punch. Particularly his assertion that the belief in the soul is a bit of a roadblock to understanding consciousness..
He implies that implicating some sort of magical external substance outside of reality i.e. the soul is to sort of be confused and misdirected. Take that out of the equation and then evolution of awareness and sentients and consciousness makes a lot more sense. 


Take a look.","{'neg': 0.026, 'neu': 0.909, 'pos': 0.065, 'compound': 0.4601}",Positive,0.4083333333333333,106
"A functioning mind, different senses and ongoing active stimulus and stimulation can create conscious beings ....although the evidence and data suggests that this doesn't  guarantee consciousness is stable, similar or universal ❤","{'neg': 0.05, 'neu': 0.748, 'pos': 0.201, 'compound': 0.644}",Positive,0.42000000000000004,33
"Why isn't it easier to presume that everything we know, and this includes the entire cosmos and all the known and unknown phenomena, exist only in the conscious mind of God? Didn't prof Max Planck state ''There is no matter as such''? So why do we act and talk as if scientists were ever able to prove the existence of matter? There is no proof! Consciousness may be all there is, although it has no measurements, no location. Space and time, planets and biological life,  may prove to be a mental achievement of pure consciousness.","{'neg': 0.117, 'neu': 0.841, 'pos': 0.042, 'compound': -0.8255}",Negative,0.56875,97
"Does the body immune system have its own property of ( very ""high level"" ) consciousness ? a very very different kind of (solitary?) consciousness than human or octopuses', and in a very different kind of world (yet within us)  ?","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4098}",Positive,0.7374285714285715,37
Dutch:bewustzijn is emergentie 😊,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
"Physical properties such as mass, charge etc  seem to be abstractions that become “real” through interactions and measurements. If consciousness is an emergent property arising from complex physical interactions, it seems different from other emergent systems like sandcastles where the sandcastles are still made up of sand! So perhaps from an axiomatic point of view, consciousness is irreducible and represents  a fundamental axiom that one takes on faith. All of science is ultimately axiomatic with faith as an underpinning, so it does not seem strange to me that consciousness is any different.","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.8395}",Positive,0.3464285714285714,94
"""many things depend on biology"" 
No biology, no nothing ? 
Or I'm being thick ?","{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5803}",Negative,0.4875,14
Consciousness is a function of the reticular formation in the brainstem. When that structure is stimulated a person is Conscious! It is biology!,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.3578}",Positive,0.5,23
"What create consciousness. 
Not the stupid invented fairy tail cartoon mythology of a deity  bias this is asfiosos way of lucrative","{'neg': 0.06, 'neu': 0.73, 'pos': 0.209, 'compound': 0.5386}",Positive,1.0,21
"Not a fan of Chalmers. He is worse than someone who believes in tooth fairy. Qualia, unlike tooth faires, cannot even be defined. It is utter bullshit. Consciousness is information processig by recurrent neural networks in the brain and that is it. Qualia does not exist anymore than square circles or dry baths or other non-sequitors exist. Chalmers has got to be the most ""pseudo"" of ""pseudo-intellectuals"" since Descrates - like Descartes, Chalmers has the ignomious distinction of being wrong about almost everything.","{'neg': 0.132, 'neu': 0.84, 'pos': 0.028, 'compound': -0.8577}",Negative,0.6625,83
"This discussion is fundamentally flawed because both invitees are materialists in that they believe consciousness is an epiphenomenon of brain sctivity. Chalmers explains why qualia are hard to derive from physical processes and Seth doubts that computation can ever equate with conciousness. This keeps the discussion relatively superficial.  A truly radical discussion would involve what I call Planckists - people who agree with Max Planck that consciousness is ""fundamental"" or what AI expert and idealist philosopher Bernardo Kastrup would call the ""ontological primitive"" from which physicality derives. That would be a really deep discussion about consciousness.","{'neg': 0.037, 'neu': 0.882, 'pos': 0.081, 'compound': 0.6597}",Positive,0.31690476190476186,95
Dude these talks used to be cool but Brian Greene makes it lame af,"{'neg': 0.213, 'neu': 0.692, 'pos': 0.095, 'compound': -0.4678}",Negative,0.7,14
"Consciousness is not the mind or the brain. Absolutely, the brain is not a machine!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.9,15
keep guessing...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,2
"The thought experiment can be done in practice on colour blind persons.   Once the colour blind person is taught the principles behind colour vision in humans,  rectify it using CRISPR gene editing. See how the person reacts after actually seeing the colour he/she couldn't see all along.","{'neg': 0.105, 'neu': 0.856, 'pos': 0.039, 'compound': -0.5267}",Negative,0.5333333333333333,48
"Biology doesn’t do it, thus a machine can never do it!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,13
"Two truly giants, each other respectful, with a superb management of the debate. Chapeau!😀","{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.8832}",Positive,0.6916666666666668,15
CONSCIOUSNESS creats consciousness,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
"When embracing a rational philosophy, in an attempt to understand and explain the universe, it is important to acknowledge what you do not know. The universe, and therefore also consciousness, has not been defined, in physical terms, definitively. The thought that one day it will be, is an assumption, and is not yet known.
Assumptions, by definition, are potentially incorrect.
The scientific answer for explaining the universe and consciousness, we don't know.","{'neg': 0.0, 'neu': 0.975, 'pos': 0.025, 'compound': 0.2023}",Positive,0.7142857142857143,73
I’d love seeing Anil Seth discussing with Federico Faggin 😂,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",Positive,0.6,12
Consciousness is the creator of the universe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,7
"Chalmers mention iit, integrated information theory of Giulio Tononi and yes, that is the best theory.","{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7845}",Positive,0.3,16
"Everything has a form of consciousness,  I think.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,8
"Consciousness is simply the sum total of all the sensory perceptions of an organism from the most basic form of life to us. It’s the self that wants to make it into something more, and the self is simply an executive function construction of the brain for filtering, selecting, and focusing those perceptions for purposes of survival. Self has its evolutionary history, and the more complex an organism’s executive function, the more its sense of self, but self goes way back in the chain of evolution. The brain is astronomically complex, with trillions of possible connections, and we may never know exactly how the brain creates a self, but it is the human brain, with its comparatively high operation in a social language based in random signifiers, that a reflection on consciousness can end up in YT videos.","{'neg': 0.0, 'neu': 0.981, 'pos': 0.019, 'compound': 0.3919}",Positive,0.3858862433862434,142
Allah has created everything including you.,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.25}",Positive,0.0,6
It’s really helpful for a scientist talking about the brain to be bald.,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4754}",Positive,0.2,15
"The way our minds and bodies work together is pretty amazing when you stop to consider it. It's not just our brains doing all the work - our whole body gets in on the act of experiencing the world around us.

Think about how a scary movie makes your heart race, or how a delicious meal can put a smile on your face. That's our brain and body teaming up to create those feelings. Our thoughts and emotions aren't just in our heads - they flow through our entire body.

But here's where it gets really interesting: What about AI and computers? They don't have bodies like we do, so how does that change things? Can a computer program really be ""conscious"" without having a physical form to experience the world?

It's a head-scratcher for sure, and as AI keeps getting smarter, it's a question we'll need to think about more and more. How would we even know if a computer became conscious? And what would that mean for how we treat AI in the future?

These are big, exciting ideas that touch on science, philosophy, and technology. As we keep pushing the boundaries of what computers can do, we might just learn some surprising things about what it really means to be aware and alive.","{'neg': 0.027, 'neu': 0.819, 'pos': 0.154, 'compound': 0.9828}",Positive,0.528147546897547,222
